timestamp,station_id,temperature_c,pressure_hpa,humidity_pct,is_anomaly,fault_type,severity,anomaly_score_pct,suggested_temperature_c,suggested_pressure_hpa,suggested_humidity_pct,health_status,source
2026-09-12T05:45:00+00:00,AWS-VAR-101,30.7,1000.2,73.0,False,,low,0.0,,,,HEALTHY,live
2026-09-12T06:00:00+00:00,AWS-VAR-101,30.9,1000.0,73.0,False,,low,0.0,30.7,1000.2,73.0,HEALTHY,live
2025-01-01T00:00:00,AWS-VAR-101,11.0,1009.0,96.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T01:00:00,AWS-VAR-101,10.1,1008.4,97.0,False,,low,0.0,11.0,1009.0,96.0,HEALTHY,replay
2025-01-01T02:00:00,AWS-VAR-101,10.0,1008.1,98.0,False,,low,0.0,10.1,1008.4,97.0,HEALTHY,replay
2025-01-01T03:00:00,AWS-VAR-101,9.4,1007.7,99.0,False,,low,0.0,10.0,1008.1,98.0,HEALTHY,replay
2025-01-01T04:00:00,AWS-VAR-101,9.4,1007.6,100.0,False,,low,0.0,9.4,1007.7,99.0,HEALTHY,replay
2025-01-01T05:00:00,AWS-VAR-101,9.4,1007.7,100.0,False,,low,0.0,9.4,1007.6,100.0,HEALTHY,replay
2025-01-01T06:00:00,AWS-VAR-101,10.2,1009.3,99.0,False,,low,0.0,9.88,1008.08,98.33,HEALTHY,replay
2025-01-01T07:00:00,AWS-VAR-101,10.6,1009.9,99.0,False,,low,0.0,9.93,1008.26,98.43,HEALTHY,replay
2025-01-01T08:00:00,AWS-VAR-101,12.4,1010.6,90.0,False,,low,0.0,10.01,1008.46,98.5,HEALTHY,replay
2025-01-01T09:00:00,AWS-VAR-101,14.3,1010.9,77.0,False,,low,0.0,10.28,1008.7,97.56,HEALTHY,replay
2025-01-01T10:00:00,AWS-VAR-101,15.8,1010.6,65.0,False,,low,0.0,10.68,1008.92,95.5,HEALTHY,replay
2025-01-01T11:00:00,AWS-VAR-101,16.7,1009.8,62.0,False,,low,0.0,11.15,1009.07,92.73,HEALTHY,replay
2025-01-01T12:00:00,AWS-VAR-101,17.5,1008.8,59.0,False,,low,0.0,11.61,1009.13,90.17,HEALTHY,replay
2025-01-01T13:00:00,AWS-VAR-101,18.1,1007.3,58.0,True,drift,critical,95.0,12.06,1009.11,87.77,HEALTHY,replay
2025-01-01T14:00:00,AWS-VAR-101,18.4,1006.3,58.0,True,drift,critical,95.0,12.06,1009.11,87.77,HEALTHY,replay
2025-01-01T15:00:00,AWS-VAR-101,18.1,1006.1,59.0,True,drift,critical,95.0,12.06,1009.11,87.77,HEALTHY,replay
2025-01-01T16:00:00,AWS-VAR-101,17.2,1006.0,64.0,False,,low,0.0,12.06,1009.11,87.77,HEALTHY,replay
2025-01-01T17:00:00,AWS-VAR-101,14.8,1006.1,76.0,False,,low,0.0,12.43,1008.89,86.07,HEALTHY,replay
2025-01-01T18:00:00,AWS-VAR-101,12.9,1007.8,83.0,False,,low,0.0,12.59,1008.7,85.4,HEALTHY,replay
2025-01-01T19:00:00,AWS-VAR-101,12.4,1008.0,87.0,False,,low,0.0,12.61,1008.64,85.25,HEALTHY,replay
2025-01-01T20:00:00,AWS-VAR-101,11.9,1008.7,89.0,False,,low,0.0,12.59,1008.61,85.35,HEALTHY,replay
2025-01-01T21:00:00,AWS-VAR-101,11.1,1008.5,92.0,False,,low,0.0,12.56,1008.61,85.56,HEALTHY,replay
2025-01-01T22:00:00,AWS-VAR-101,10.4,1008.4,93.0,False,,low,0.0,12.48,1008.61,85.89,HEALTHY,replay
