timestamp,station_id,temperature_c,pressure_hpa,humidity_pct,is_anomaly,fault_type,severity,anomaly_score_pct,suggested_temperature_c,suggested_pressure_hpa,suggested_humidity_pct,health_status,source
2026-09-11 14:15:37.683387+00:00,AWS-DEL-101,28.1,985.4,84.0,False,,low,0.0,,,,HEALTHY,live
2026-09-11 14:16:36.576033+00:00,AWS-DEL-101,28.1,985.4,84.0,False,,low,0.0,,,,HEALTHY,live
2026-09-11 14:32:59.646686+00:00,AWS-DEL-101,28.0,985.7,84.0,False,,low,0.0,,,,HEALTHY,live
2026-09-11 14:36:32.128972+00:00,AWS-DEL-101,28.0,985.7,84.0,False,,low,0.0,,,,HEALTHY,live
2026-09-11 14:50:02.101281+00:00,AWS-DEL-101,27.9,986.0,84.0,False,,low,0.0,,,,HEALTHY,live
2026-09-11 14:57:15.559343+00:00,AWS-DEL-101,27.9,986.0,84.0,False,,low,0.0,,,,HEALTHY,live
2026-09-11 15:02:17.682691+00:00,AWS-DEL-101,27.8,986.2,84.0,False,,low,0.0,,,,HEALTHY,live
2026-09-11 15:06:54.515310+00:00,AWS-DEL-101,27.8,986.2,84.0,False,,low,0.0,,,,HEALTHY,live
2025-01-01T00:00:00,AWS-DEL-101,8.0,996.0,98.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T01:00:00,AWS-DEL-101,7.5,995.2,100.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T02:00:00,AWS-DEL-101,7.0,994.8,100.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T03:00:00,AWS-DEL-101,7.3,994.5,99.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T04:00:00,AWS-DEL-101,7.3,994.3,99.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T05:00:00,AWS-DEL-101,7.5,994.4,99.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T06:00:00,AWS-DEL-101,8.3,995.4,98.0,False,,low,0.0,7.43,994.87,99.17,HEALTHY,replay
2025-01-01T07:00:00,AWS-DEL-101,8.3,995.8,99.0,False,,low,0.0,7.56,994.94,99.0,HEALTHY,replay
